ts_code,trade_date,total_mv,circ_mv
002585.SZ,20260105,802349.7962,623252.937
600809.SH,20260105,21592146.7652,21592146.7652
301228.SZ,20260105,465120.0,464166.504
002700.SZ,20260105,288712.4731,183898.4821
688783.SH,20260105,9832043.0,400843.8219
688192.SH,20260105,2858903.7549,2828263.1951
001979.SZ,20260105,8132461.0182,7589448.9435
300945.SZ,20260105,430845.7581,391930.6637
002110.SZ,20260105,1037215.5489,1037215.5489
002831.SZ,20260105,2613337.8265,1450709.7487
688472.SH,20260105,5588576.9318,2067301.8358
920007.BJ,20260105,304540.0974,74201.9502
300739.SZ,20260105,697987.6884,641362.5954
600894.SH,20260105,792912.555,784967.4783
002623.SZ,20260105,360104.0625,359332.7501
688036.SH,20260105,7786612.2624,7786612.2624
920346.BJ,20260105,203226.882,112356.7656
300939.SZ,20260105,419760.0,419760.0
603236.SH,20260105,2881688.071,2619716.4318
920033.BJ,20260105,219804.5363,152693.9675
000576.SZ,20260105,459548.3793,456807.4698
301076.SZ,20260105,846075.2456,531268.2886
920957.BJ,20260105,134985.0782,53722.5554
000786.SZ,20260105,4301550.4781,4269386.3167
301665.SZ,20260105,1285650.0,109280.25
301468.SZ,20260105,657595.5344,379063.1707
600467.SH,20260105,379858.519,379858.519
603336.SH,20260105,522280.8548,522280.8548
301075.SZ,20260105,467760.0,467760.0
603170.SH,20260105,569614.24,569614.24
002209.SZ,20260105,322825.1191,253539.5611
601019.SH,20260105,1851080.3,1851080.3
300237.SZ,20260105,373455.9669,373452.4704
002212.SZ,20260105,1082738.6609,1071168.2385
688010.SH,20260105,534670.0547,534670.0547
688119.SH,20260105,628875.0,628875.0
002347.SZ,20260105,663178.7907,648305.1319
688322.SH,20260105,3595455.8231,2619349.6296
301505.SZ,20260105,254082.38,166401.38
688225.SH,20260105,782819.57,782819.57
301323.SZ,20260105,594147.5586,380795.7628
300692.SZ,20260105,394068.4245,351975.4163
600502.SH,20260105,805054.4169,805054.4169
301580.SZ,20260105,496377.6133,335455.1487
